geneid,feature_name,counts_tpm_round,sample,size,mu,fc,log2FC,lower_than_p,higher_than_p,p_value,p_adj,refseq_id,type,all_kegg_gene_names,gene_definition,all_kegg_paths_name,num_of_paths
ENSG00000090104,RGS1,4,Spleen,1.29230739991045,107.906071220623,0.0370692765916912,-4.75363222859023,0.0225016107100418,0.977498389289958,0.0450032214200837,0.313635770751696,5996,"","",,,1
ENSG00000090863,GLG1,37,Spleen,184.928748256805,41.946032087054,0.882085817395336,-0.18100907367614,0.274572202025614,0.725427797974386,0.549144404051228,0.678364686217073,2734,CDS,(RefSeq) golgi glycoprotein 1,,Cell adhesion molecules,1
ENSG00000091483,FH,40,Spleen,40.5337602442845,45.5945111971905,0.877298581555246,-0.188860158924864,0.316509521018907,0.683490478981094,0.633019042037813,0.721779631048931,2271,CDS,(RefSeq) fumarate hydratase,,"Citrate cycle (TCA cycle), Pyruvate metabolism, Metabolic pathways, Carbon metabolism, Cushing syndrome, Pathways in cancer, Renal cell carcinoma",7
ENSG00000091831,ESR1,2,Spleen,2332625.79390633,2.53128443940031,0.790112706762351,-0.339869631611158,0.535813709602409,0.464186290397591,0.928372580795181,0.947823166748096,2099,CDS,(RefSeq) estrogen receptor 1,,"Endocrine resistance, Estrogen signaling pathway, Prolactin signaling pathway, Thyroid hormone signaling pathway, Endocrine and other factor-regulated calcium reabsorption, Pathways in cancer, Proteoglycans in cancer, Chemical carcinogenesis - receptor activation, Breast cancer",9
ENSG00000095002,MSH2,17,Spleen,51067859.6508602,10.7465200809294,1.58190743347402,0.661665181874444,0.97341989541524,0.0265801045847601,0.0531602091695202,0.354735886915794,4436,CDS,(RefSeq) mutS homolog 2,,"Platinum drug resistance, Mismatch repair, Pathways in cancer, Colorectal cancer",4
ENSG00000095015,MAP3K1,20,Spleen,16.6850594815045,28.0362684134822,0.713361696536702,-0.487294341516199,0.19586428624355,0.80413571375645,0.3917285724871,0.678364686217073,4214,CDS,(RefSeq) mitogen-activated protein kinase kinase kinase 1,,"MAPK signaling pathway, Ubiquitin mediated proteolysis, Tight junction, RIG-I-like receptor signaling pathway, Neurotrophin signaling pathway, GnRH signaling pathway, Growth hormone synthesis, secretion and action, Hepatitis B, Human T-cell leukemia virus 1 infection",9
ENSG00000095203,EPB41L4B,10,Spleen,8392017.36757952,1.0914628754847,9.16201569893907,3.19566503488846,0.999999975788655,2.4211344817029e-08,4.8422689634058e-08,2.4358132880673e-06,54566,CDS,(RefSeq) erythrocyte membrane protein band 4.1 like 4B,,Tight junction,1
ENSG00000096968,JAK2,8,Spleen,46.928695055074,17.3909590922507,0.460009132191263,-1.1202655927693,0.0219776678790923,0.978022332120908,0.0439553357581846,0.308538537474775,3717,CDS,(RefSeq) Janus kinase 2,,"EGFR tyrosine kinase inhibitor resistance, Chemokine signaling pathway, PI3K-Akt signaling pathway, Necroptosis, Signaling pathways regulating pluripotency of stem cells, JAK-STAT signaling pathway, Th1 and Th2 cell differentiation, Th17 cell differentiation, Cholinergic synapse, Prolactin signaling pathway, Adipocytokine signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Growth hormone synthesis, secretion and action, Leishmaniasis, Toxoplasmosis, Tuberculosis, Hepatitis B, Influenza A, Kaposi sarcoma-associated herpesvirus infection, Herpes simplex virus 1 infection, Pathways in cancer, Chemical carcinogenesis - receptor activation, PD-L1 expression and PD-1 checkpoint pathway in cancer, Lipid and atherosclerosis",24
ENSG00000097007,ABL1,34,Spleen,23.7219614566119,36.1777400344301,0.939804420277288,-0.0895675415587135,0.457510901647712,0.542489098352288,0.915021803295424,0.937845931385958,25,CDS,"(RefSeq) ABL proto-oncogene 1, non-receptor tyrosine kinase",,"ErbB signaling pathway, Ras signaling pathway, Cell cycle, Axon guidance, Neurotrophin signaling pathway, Pathogenic Escherichia coli infection, Pathways in cancer, MicroRNAs in cancer, Chemical carcinogenesis - reactive oxygen species, Chronic myeloid leukemia, Viral myocarditis",11
ENSG00000099899,TRMT2A,35,Spleen,25.213955973125,58.2506765416456,0.60085139054097,-0.734919883719769,0.0362106287769468,0.963789371223053,0.0724212575538937,0.445000382743513,27037,"","",,,1
ENSG00000099942,CRKL,27,Spleen,47.9296820473059,36.5782177358169,0.73814422001108,-0.438025374580901,0.124618956395166,0.875381043604834,0.249237912790332,0.678364686217073,1399,CDS,"(RefSeq) CRK like proto-oncogene, adaptor protein",,"MAPK signaling pathway, ErbB signaling pathway, Rap1 signaling pathway, Chemokine signaling pathway, Focal adhesion, Fc gamma R-mediated phagocytosis, Neurotrophin signaling pathway, Regulation of actin cytoskeleton, Insulin signaling pathway, Growth hormone synthesis, secretion and action, Bacterial invasion of epithelial cells, Shigellosis, Yersinia infection, Human cytomegalovirus infection, Human immunodeficiency virus 1 infection, Pathways in cancer, MicroRNAs in cancer, Renal cell carcinoma, Chronic myeloid leukemia",19
ENSG00000100030,MAPK1,28,Spleen,41.7496809604455,29.5691860477755,0.946931713127303,-0.078667703707679,0.462269943417636,0.537730056582364,0.924539886835273,0.94495754346159,5594,CDS,(RefSeq) mitogen-activated protein kinase 1,,"EGFR tyrosine kinase inhibitor resistance, Endocrine resistance, Platinum drug resistance, MAPK signaling pathway, ErbB signaling pathway, Ras signaling pathway, Rap1 signaling pathway, cGMP-PKG signaling pathway, cAMP signaling pathway, Chemokine signaling pathway, HIF-1 signaling pathway, FoxO signaling pathway, Sphingolipid signaling pathway, Phospholipase D signaling pathway, Oocyte meiosis, Autophagy - animal, mTOR signaling pathway, PI3K-Akt signaling pathway, Apoptosis, Cellular senescence, Adrenergic signaling in cardiomyocytes, Vascular smooth muscle contraction, TGF-beta signaling pathway, Axon guidance, VEGF signaling pathway, Apelin signaling pathway, Osteoclast differentiation, Focal adhesion, Adherens junction, Gap junction, Signaling pathways regulating pluripotency of stem cells, Platelet activation, Neutrophil extracellular trap formation, Toll-like receptor signaling pathway, NOD-like receptor signaling pathway, C-type lectin receptor signaling pathway, Natural killer cell mediated cytotoxicity, IL-17 signaling pathway, Th1 and Th2 cell differentiation, Th17 cell differentiation, T cell receptor signaling pathway, B cell receptor signaling pathway, Fc epsilon RI signaling pathway, Fc gamma R-mediated phagocytosis, TNF signaling pathway, Circadian entrainment, Long-term potentiation, Neurotrophin signaling pathway, Retrograde endocannabinoid signaling, Glutamatergic synapse, Cholinergic synapse, Serotonergic synapse, Long-term depression, Regulation of actin cytoskeleton, Insulin signaling pathway, GnRH signaling pathway, Progesterone-mediated oocyte maturation, Estrogen signaling pathway, Melanogenesis, Prolactin signaling pathway, Thyroid hormone signaling pathway, Oxytocin signaling pathway, Relaxin signaling pathway, Parathyroid hormone synthesis, secretion and action, GnRH secretion, Type II diabetes mellitus, AGE-RAGE signaling pathway in diabetic complications, Cushing syndrome, Growth hormone synthesis, secretion and action, Aldosterone-regulated sodium reabsorption, Alzheimer disease, Prion disease, Pathways of neurodegeneration - multiple diseases, Alcoholism, Pathogenic Escherichia coli infection, Shigellosis, Salmonella infection, Pertussis, Yersinia infection, Leishmaniasis, Chagas disease, Toxoplasmosis, Tuberculosis, Hepatitis C, Hepatitis B, Human cytomegalovirus infection, Influenza A, Human papillomavirus infection, Human T-cell leukemia virus 1 infection, Kaposi sarcoma-associated herpesvirus infection, Human immunodeficiency virus 1 infection, Coronavirus disease - COVID-19, Pathways in cancer, Viral carcinogenesis, Proteoglycans in cancer, MicroRNAs in cancer, Chemical carcinogenesis - receptor activation, Chemical carcinogenesis - reactive oxygen species, Colorectal cancer, Renal cell carcinoma, Pancreatic cancer, Endometrial cancer, Glioma, Prostate cancer, Thyroid cancer, Melanoma, Bladder cancer, Chronic myeloid leukemia, Acute myeloid leukemia, Non-small cell lung cancer, Breast cancer, Hepatocellular carcinoma, Gastric cancer, Central carbon metabolism in cancer, Choline metabolism in cancer, PD-L1 expression and PD-1 checkpoint pathway in cancer, Lipid and atherosclerosis",117
ENSG00000100036,SLC35E4,2,Spleen,26070743.6852375,3.50600725220143,0.570449476036935,-0.809828980325693,0.319737552482193,0.680262447517807,0.639475104964386,0.726756356120167,339665,"","",,,1
ENSG00000100058,CRYBB2P1,11,Spleen,39.7728676869053,10.9625495653459,1.0034162157654,0.00492015815932679,0.58381716519965,0.41618283480035,0.832365669600701,0.876093782298804,,"","",,,1
ENSG00000100292,HMOX1,21,Spleen,2.01496587127405,984.998224409597,0.0213198353860864,-5.55165989091749,0.000965662137271222,0.999034337862729,0.00193132427454244,0.0274168858290399,3162,CDS,(RefSeq) heme oxygenase 1,,"Porphyrin metabolism, Metabolic pathways, HIF-1 signaling pathway, Ferroptosis, Mineral absorption, Pathways in cancer, MicroRNAs in cancer, Chemical carcinogenesis - reactive oxygen species, Hepatocellular carcinoma, Fluid shear stress and atherosclerosis",10
ENSG00000100359,SGSM3,3,Spleen,12.3601318963601,115.224767743246,0.0260360689698665,-5.26334454871333,1.09278819942596e-10,0.999999999890721,2.18557639885193e-10,1.6024131903112e-08,27352,"","",,,1
ENSG00000100395,L3MBTL2,16,Spleen,61.659946102263,33.3946221706654,0.479119060495159,-1.06154388643719,0.00396907960814164,0.996030920391858,0.00793815921628327,0.0860026026893753,83746,CDS,(RefSeq) L3MBTL histone methyl-lysine binding protein 2,,Polycomb repressive complex,1
ENSG00000100412,ACO2,52,Spleen,47.8272541440815,43.3554437945391,1.1993880225613,0.262298470814709,0.843492877008581,0.156507122991419,0.313014245982838,0.678364686217073,50,CDS,(RefSeq) aconitase 2,,"Citrate cycle (TCA cycle), Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids",6
ENSG00000100604,CHGA,3,Spleen,18650223.126423,1.18679785718906,2.52781042856407,1.33788827363151,0.967364899145817,0.0326351008541834,0.0652702017083668,0.413000258004843,1113,"","",,,1
ENSG00000100632,ERH,130,Spleen,35.1411164049565,102.66362218423,1.26627131630632,0.340586555439504,0.910977601352326,0.0890223986476742,0.178044797295348,0.678364686217073,2079,"","",,,1
ENSG00000100906,NFKBIA,88,Spleen,10.152864372104,358.507117740443,0.245462351081441,-2.02642633337535,0.000312717860522901,0.999687282139477,0.000625435721045801,0.0110001375735393,4792,CDS,(RefSeq) NFKB inhibitor alpha,,"cAMP signaling pathway, Chemokine signaling pathway, NF-kappa B signaling pathway, Apoptosis, Osteoclast differentiation, Toll-like receptor signaling pathway, NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway, Cytosolic DNA-sensing pathway, C-type lectin receptor signaling pathway, IL-17 signaling pathway, Th1 and Th2 cell differentiation, Th17 cell differentiation, T cell receptor signaling pathway, B cell receptor signaling pathway, TNF signaling pathway, Neurotrophin signaling pathway, Adipocytokine signaling pathway, Relaxin signaling pathway, Insulin resistance, Alcoholic liver disease, Epithelial cell signaling in Helicobacter pylori infection, Pathogenic Escherichia coli infection, Shigellosis, Salmonella infection, Legionellosis, Yersinia infection, Leishmaniasis, Chagas disease, Toxoplasmosis, Hepatitis C, Hepatitis B, Measles, Human cytomegalovirus infection, Influenza A, Human T-cell leukemia virus 1 infection, Kaposi sarcoma-associated herpesvirus infection, Herpes simplex virus 1 infection, Epstein-Barr virus infection, Human immunodeficiency virus 1 infection, Coronavirus disease - COVID-19, Pathways in cancer, Viral carcinogenesis, Chemical carcinogenesis - reactive oxygen species, Prostate cancer, Chronic myeloid leukemia, Small cell lung cancer, PD-L1 expression and PD-1 checkpoint pathway in cancer, Lipid and atherosclerosis",49
ENSG00000101052,IFT52,29,Spleen,16774790.370063,15.3903553871758,1.88429696848746,0.914026354123379,0.999373991322558,0.000626008677442229,0.00125201735488446,0.0194093834717411,51098,"","",,,1
ENSG00000101160,CTSZ,53,Spleen,15.6500641620511,403.77048340625,0.131262690508941,-2.92947118525717,7.81442417485739e-09,0.999999992185576,1.56288483497148e-08,8.69633776030559e-07,1522,CDS,(RefSeq) cathepsin Z,,"Lysosome, Apoptosis",2
ENSG00000101412,E2F1,17,Spleen,8.19608250244671,10.2204703570399,1.66332853637116,0.73407315418195,0.922531765896036,0.0774682341039645,0.154936468207929,0.678364686217073,1869,CDS,(RefSeq) E2F transcription factor 1,,"Endocrine resistance, Cell cycle, Mitophagy - animal, Cellular senescence, Cushing syndrome, Hepatitis C, Hepatitis B, Human cytomegalovirus infection, Human papillomavirus infection, Human T-cell leukemia virus 1 infection, Kaposi sarcoma-associated herpesvirus infection, Epstein-Barr virus infection, Pathways in cancer, MicroRNAs in cancer, Chemical carcinogenesis - receptor activation, Pancreatic cancer, Glioma, Prostate cancer, Melanoma, Bladder cancer, Chronic myeloid leukemia, Small cell lung cancer, Non-small cell lung cancer, Breast cancer, Hepatocellular carcinoma, Gastric cancer",26
ENSG00000101849,TBL1X,26,Spleen,35515081.9944946,11.4901434038091,2.26280900823054,1.17811481946699,0.999933218465109,6.67815348911432e-05,0.000133563069782286,0.00303185128967618,6907,CDS,(RefSeq) transducin beta like 1 X-linked,,Wnt signaling pathway,1
ENSG00000101972,STAG2,24,Spleen,37.7376940134396,22.1248860648155,1.08475134876136,0.117364379978222,0.674466144332393,0.325533855667607,0.651067711335214,0.735691202149509,10735,CDS,(RefSeq) STAG2 cohesin complex component,,Cell cycle,1
ENSG00000102034,ELF4,7,Spleen,33.8529931705588,34.1332624595326,0.205078550821182,-2.28575148674637,1.21970952700855e-05,0.99998780290473,2.43941905401709e-05,0.000677857535973815,2000,"","",,,1
ENSG00000102466,FGF14,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,2259,CDS,(RefSeq) fibroblast growth factor 14,,Spinocerebellar ataxia,1
ENSG00000102755,FLT1,4,Spleen,18.3110080226153,10.7226517411888,0.373042051215265,-1.42258982724802,0.0455235608772899,0.95447643912271,0.0910471217545797,0.529022165644967,2321,CDS,(RefSeq) fms related receptor tyrosine kinase 1,,"MAPK signaling pathway, Ras signaling pathway, Rap1 signaling pathway, Calcium signaling pathway, HIF-1 signaling pathway, PI3K-Akt signaling pathway, Focal adhesion, Transcriptional misregulation in cancer, Rheumatoid arthritis",9
ENSG00000102984,ZNF821,12,Spleen,2426773.25322558,5.77605526426911,2.0775424491231,1.05487795498057,0.99342651895373,0.00657348104627029,0.0131469620925406,0.125898379690356,55565,"","",,,1
ENSG00000103126,AXIN1,15,Spleen,57.9817860236011,30.663922694586,0.489174204794365,-1.03157976542197,0.00655595399642651,0.993444046003573,0.013111907992853,0.125627040571086,8312,CDS,(RefSeq) axin 1,,"Wnt signaling pathway, Hippo signaling pathway, Signaling pathways regulating pluripotency of stem cells, Cushing syndrome, Alzheimer disease, Pathways of neurodegeneration - multiple diseases, Human papillomavirus infection, Pathways in cancer, Colorectal cancer, Endometrial cancer, Basal cell carcinoma, Breast cancer, Hepatocellular carcinoma, Gastric cancer",14
ENSG00000103197,TSC2,44,Spleen,17.9467648456,49.8484891329718,0.882674696170413,-0.180046254626767,0.373685701024742,0.626314298975258,0.747371402049484,0.810898115799734,7249,CDS,(RefSeq) TSC complex subunit 2,,"Phospholipase D signaling pathway, p53 signaling pathway, Autophagy - animal, mTOR signaling pathway, PI3K-Akt signaling pathway, AMPK signaling pathway, Longevity regulating pathway, Cellular senescence, Thermogenesis, Insulin signaling pathway, Thyroid hormone signaling pathway, Human cytomegalovirus infection, Human papillomavirus infection, Herpes simplex virus 1 infection, Choline metabolism in cancer",15
ENSG00000103319,EEF2K,6,Spleen,63.3748352489606,16.0410142189097,0.374041187054556,-1.4187309555559,0.00784416864965215,0.992155831350348,0.0156883372993043,0.145106771511112,29904,CDS,(RefSeq) eukaryotic elongation factor 2 kinase,,"AMPK signaling pathway, Oxytocin signaling pathway",2
ENSG00000104093,DMXL2,8,Spleen,44.0746231292853,13.4982439695336,0.592669684890606,-0.754699829479871,0.109181318043688,0.890818681956312,0.218362636087376,0.678364686217073,23312,CDS,(RefSeq) Dmx like 2,,Lysosome,1
